destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,direction_same,Y,distance
Home,Alone,Sunny,80,10PM,Carry out & Take away,1d,Female,2,Single,1,1,Unemployed,0,1,1,3,2,0,1,1,0
Home,Alone,Sunny,80,10PM,Bar,1d,Female,2,Single,1,1,Unemployed,0,1,1,3,2,0,1,0,1
Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,2,Single,1,1,Unemployed,0,1,1,3,2,0,1,1,0
Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,2,Single,1,1,Unemployed,0,1,1,3,2,0,1,0,1
Work,Alone,Sunny,80,7AM,Restaurant(20-50),2h,Female,2,Single,1,1,Unemployed,0,1,1,3,2,0,0,0,1
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,2,Single,1,1,Unemployed,0,1,1,3,2,0,0,0,2
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,2,Single,1,1,Unemployed,0,1,1,3,2,0,0,0,2
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,2,Single,1,1,Unemployed,0,1,1,3,2,0,1,1,0
Work,Alone,Sunny,55,7AM,Coffee House,1d,Female,2,Single,1,1,Unemployed,0,1,1,3,2,0,0,0,1
No Urgent Place,Alone,Sunny,80,10AM,Bar,1d,Female,7,Single,0,5,Unemployed,0,0,4,2,1,1,0,0,0
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Female,7,Single,0,5,Unemployed,0,0,4,2,1,1,0,1,1
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2h,Female,7,Single,0,5,Unemployed,0,0,4,2,1,1,0,1,1
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),1d,Female,7,Single,0,5,Unemployed,0,0,4,2,1,1,0,1,1
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,1d,Female,7,Single,0,5,Unemployed,0,0,4,2,1,1,0,1,0
No Urgent Place,Alone,Sunny,80,2PM,Restaurant(<20),2h,Female,7,Single,0,5,Unemployed,0,0,4,2,1,1,0,1,1
Home,Alone,Sunny,55,6PM,Restaurant(20-50),2h,Female,7,Single,0,5,Unemployed,0,0,4,2,1,1,0,1,1
Home,Alone,Sunny,80,6PM,Coffee House,1d,Female,7,Single,0,5,Unemployed,0,0,4,2,1,1,1,1,0
Home,Alone,Sunny,80,6PM,Coffee House,1d,Female,7,Single,0,5,Unemployed,0,0,4,2,1,1,0,1,0
Home,Alone,Sunny,55,10PM,Carry out & Take away,1d,Female,7,Single,0,5,Unemployed,0,0,4,2,1,1,0,1,2
Home,Alone,Sunny,80,6PM,Restaurant(<20),2h,Female,7,Single,0,5,Unemployed,0,0,4,2,1,1,1,1,0
Home,Alone,Sunny,80,6PM,Coffee House,2h,Female,7,Single,0,5,Unemployed,0,0,4,2,1,1,0,1,2
Home,Alone,Sunny,80,10PM,Restaurant(<20),2h,Female,7,Single,0,5,Unemployed,0,0,4,2,1,1,1,1,0
Home,Alone,Sunny,80,10PM,Carry out & Take away,1d,Female,7,Single,0,5,Unemployed,0,0,4,2,1,1,1,1,0
Home,Alone,Sunny,80,10PM,Bar,1d,Female,7,Single,0,5,Unemployed,0,0,4,2,1,1,1,0,1
Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,7,Single,0,5,Unemployed,0,0,4,2,1,1,1,1,0
Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,7,Single,0,5,Unemployed,0,0,4,2,1,1,1,1,1
Work,Alone,Sunny,80,7AM,Restaurant(20-50),2h,Female,7,Single,0,5,Unemployed,0,0,4,2,1,1,0,0,1
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,7,Single,0,5,Unemployed,0,0,4,2,1,1,0,1,2
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,7,Single,0,5,Unemployed,0,0,4,2,1,1,0,1,2
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,7,Single,0,5,Unemployed,0,0,4,2,1,1,1,1,0
Work,Alone,Sunny,55,7AM,Coffee House,1d,Female,7,Single,0,5,Unemployed,0,0,4,2,1,1,0,1,1
No Urgent Place,Alone,Sunny,80,10AM,Bar,1d,Male,1,Unmarried partner,0,2,Food Preparation & Serving Related,1,2,1,2,2,0,0,1,0
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Male,1,Unmarried partner,0,2,Food Preparation & Serving Related,1,2,1,2,2,0,0,0,1
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2h,Male,1,Unmarried partner,0,2,Food Preparation & Serving Related,1,2,1,2,2,0,0,0,1
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),1d,Male,1,Unmarried partner,0,2,Food Preparation & Serving Related,1,2,1,2,2,0,0,1,1
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,1d,Male,1,Unmarried partner,0,2,Food Preparation & Serving Related,1,2,1,2,2,0,0,0,0
No Urgent Place,Partner,Sunny,80,10AM,Coffee House,1d,Male,1,Unmarried partner,0,2,Food Preparation & Serving Related,1,2,1,2,2,0,0,0,0
No Urgent Place,Partner,Sunny,80,10AM,Restaurant(20-50),2h,Male,1,Unmarried partner,0,2,Food Preparation & Serving Related,1,2,1,2,2,0,0,0,0
No Urgent Place,Partner,Sunny,80,10AM,Coffee House,1d,Male,1,Unmarried partner,0,2,Food Preparation & Serving Related,1,2,1,2,2,0,0,0,1
No Urgent Place,Partner,Sunny,80,2PM,Coffee House,2h,Male,1,Unmarried partner,0,2,Food Preparation & Serving Related,1,2,1,2,2,0,0,0,0
No Urgent Place,Partner,Sunny,80,6PM,Restaurant(<20),1d,Male,1,Unmarried partner,0,2,Food Preparation & Serving Related,1,2,1,2,2,0,0,1,0
No Urgent Place,Partner,Sunny,80,6PM,Bar,2h,Male,1,Unmarried partner,0,2,Food Preparation & Serving Related,1,2,1,2,2,0,0,1,1
Home,Alone,Sunny,80,6PM,Coffee House,1d,Male,1,Unmarried partner,0,2,Food Preparation & Serving Related,1,2,1,2,2,0,1,0,0
Home,Alone,Sunny,80,6PM,Coffee House,1d,Male,1,Unmarried partner,0,2,Food Preparation & Serving Related,1,2,1,2,2,0,0,0,0
Home,Alone,Sunny,80,6PM,Restaurant(<20),2h,Male,1,Unmarried partner,0,2,Food Preparation & Serving Related,1,2,1,2,2,0,1,0,0
Home,Alone,Sunny,80,6PM,Coffee House,2h,Male,1,Unmarried partner,0,2,Food Preparation & Serving Related,1,2,1,2,2,0,0,0,2
Home,Alone,Sunny,80,10PM,Restaurant(<20),2h,Male,1,Unmarried partner,0,2,Food Preparation & Serving Related,1,2,1,2,2,0,1,0,0
Home,Alone,Sunny,80,10PM,Carry out & Take away,1d,Male,1,Unmarried partner,0,2,Food Preparation & Serving Related,1,2,1,2,2,0,1,1,0
Work,Alone,Sunny,80,7AM,Coffee House,2h,Male,1,Unmarried partner,0,2,Food Preparation & Serving Related,1,2,1,2,2,0,1,0,0
Work,Alone,Sunny,80,7AM,Coffee House,2h,Male,1,Unmarried partner,0,2,Food Preparation & Serving Related,1,2,1,2,2,0,1,0,1
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Male,1,Unmarried partner,0,2,Food Preparation & Serving Related,1,2,1,2,2,0,0,1,2
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Male,1,Unmarried partner,0,2,Food Preparation & Serving Related,1,2,1,2,2,0,1,1,0
Work,Alone,Sunny,55,7AM,Coffee House,1d,Male,1,Unmarried partner,0,2,Food Preparation & Serving Related,1,2,1,2,2,0,0,0,1
No Urgent Place,Alone,Sunny,80,10AM,Bar,1d,Male,2,Married partner,0,4,Computer & Mathematical,6,2,0,2,2,1,0,0,0
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Male,2,Married partner,0,4,Computer & Mathematical,6,2,0,2,2,1,0,0,1
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2h,Male,2,Married partner,0,4,Computer & Mathematical,6,2,0,2,2,1,0,1,1
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),1d,Male,2,Married partner,0,4,Computer & Mathematical,6,2,0,2,2,1,0,1,1
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,1d,Male,2,Married partner,0,4,Computer & Mathematical,6,2,0,2,2,1,0,0,0
No Urgent Place,Partner,Sunny,80,10AM,Coffee House,1d,Male,2,Married partner,0,4,Computer & Mathematical,6,2,0,2,2,1,0,0,0
No Urgent Place,Partner,Sunny,80,10AM,Restaurant(20-50),2h,Male,2,Married partner,0,4,Computer & Mathematical,6,2,0,2,2,1,0,0,0
No Urgent Place,Partner,Sunny,80,10AM,Coffee House,1d,Male,2,Married partner,0,4,Computer & Mathematical,6,2,0,2,2,1,0,0,1
No Urgent Place,Partner,Sunny,80,2PM,Coffee House,2h,Male,2,Married partner,0,4,Computer & Mathematical,6,2,0,2,2,1,0,0,0
No Urgent Place,Partner,Sunny,80,6PM,Restaurant(<20),1d,Male,2,Married partner,0,4,Computer & Mathematical,6,2,0,2,2,1,0,1,0
No Urgent Place,Partner,Sunny,80,6PM,Bar,2h,Male,2,Married partner,0,4,Computer & Mathematical,6,2,0,2,2,1,0,0,1
Home,Alone,Sunny,80,6PM,Coffee House,1d,Male,2,Married partner,0,4,Computer & Mathematical,6,2,0,2,2,1,1,0,0
Home,Alone,Sunny,80,6PM,Coffee House,1d,Male,2,Married partner,0,4,Computer & Mathematical,6,2,0,2,2,1,0,0,0
Home,Alone,Sunny,80,6PM,Restaurant(<20),2h,Male,2,Married partner,0,4,Computer & Mathematical,6,2,0,2,2,1,1,1,0
Home,Alone,Sunny,80,6PM,Coffee House,2h,Male,2,Married partner,0,4,Computer & Mathematical,6,2,0,2,2,1,0,0,2
Home,Alone,Sunny,80,10PM,Restaurant(<20),2h,Male,2,Married partner,0,4,Computer & Mathematical,6,2,0,2,2,1,1,0,0
Home,Alone,Sunny,80,10PM,Carry out & Take away,1d,Male,2,Married partner,0,4,Computer & Mathematical,6,2,0,2,2,1,1,0,0
Work,Alone,Sunny,80,7AM,Coffee House,2h,Male,2,Married partner,0,4,Computer & Mathematical,6,2,0,2,2,1,1,0,0
Work,Alone,Sunny,80,7AM,Coffee House,2h,Male,2,Married partner,0,4,Computer & Mathematical,6,2,0,2,2,1,1,0,1
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Male,2,Married partner,0,4,Computer & Mathematical,6,2,0,2,2,1,0,1,2
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Male,2,Married partner,0,4,Computer & Mathematical,6,2,0,2,2,1,1,1,0
Work,Alone,Sunny,55,7AM,Coffee House,1d,Male,2,Married partner,0,4,Computer & Mathematical,6,2,0,2,2,1,0,0,1
No Urgent Place,Alone,Sunny,80,10AM,Bar,1d,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,0,1,0
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,0,1,1
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2h,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,0,0,1
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),1d,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,0,1,1
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,1d,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,0,1,0
No Urgent Place,Alone,Sunny,80,2PM,Restaurant(<20),2h,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,0,0,1
No Urgent Place,Partner,Sunny,80,10AM,Coffee House,1d,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,0,1,0
No Urgent Place,Partner,Sunny,80,10AM,Restaurant(20-50),2h,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,0,0,0
No Urgent Place,Partner,Sunny,80,10AM,Coffee House,1d,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,0,1,1
No Urgent Place,Partner,Sunny,80,2PM,Coffee House,2h,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,0,1,0
No Urgent Place,Partner,Sunny,80,6PM,Restaurant(<20),1d,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,0,1,0
No Urgent Place,Partner,Sunny,80,6PM,Bar,2h,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,0,1,1
No Urgent Place,Kid(s),Sunny,80,10AM,Restaurant(<20),1d,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,0,0,1
No Urgent Place,Kid(s),Sunny,80,10AM,Carry out & Take away,1d,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,0,1,1
No Urgent Place,Kid(s),Sunny,80,10AM,Bar,2h,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,0,0,1
No Urgent Place,Kid(s),Sunny,80,2PM,Restaurant(<20),2h,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,0,0,0
No Urgent Place,Kid(s),Sunny,55,2PM,Coffee House,2h,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,0,1,1
No Urgent Place,Kid(s),Sunny,55,6PM,Coffee House,1d,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,0,1,1
Home,Alone,Sunny,55,6PM,Restaurant(20-50),2h,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,0,0,1
Home,Alone,Sunny,80,6PM,Coffee House,1d,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,1,1,0
Home,Alone,Sunny,80,6PM,Coffee House,1d,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,0,0,0
Home,Alone,Sunny,55,10PM,Carry out & Take away,1d,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,0,0,2
Home,Alone,Sunny,80,6PM,Restaurant(<20),2h,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,1,1,0
Home,Alone,Sunny,80,6PM,Coffee House,2h,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,0,0,2
Home,Alone,Sunny,80,10PM,Restaurant(<20),2h,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,1,0,0
Home,Alone,Sunny,80,10PM,Carry out & Take away,1d,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,1,0,0
Home,Alone,Sunny,80,10PM,Bar,1d,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,1,0,1
Work,Alone,Sunny,80,7AM,Coffee House,2h,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,1,1,0
Work,Alone,Sunny,80,7AM,Coffee House,2h,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,1,1,1
Work,Alone,Sunny,80,7AM,Restaurant(20-50),2h,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,0,0,1
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,0,0,2
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,0,1,2
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,1,1,0
Work,Alone,Sunny,55,7AM,Coffee House,1d,Male,6,Married partner,1,5,Retired,4,0,0,1,3,2,0,0,1
No Urgent Place,Alone,Sunny,80,10AM,Bar,1d,Female,1,Unmarried partner,0,2,Sales & Related,2,0,1,1,1,0,0,0,0
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Female,1,Unmarried partner,0,2,Sales & Related,2,0,1,1,1,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2h,Female,1,Unmarried partner,0,2,Sales & Related,2,0,1,1,1,0,0,1,1
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),1d,Female,1,Unmarried partner,0,2,Sales & Related,2,0,1,1,1,0,0,1,1
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,1d,Female,1,Unmarried partner,0,2,Sales & Related,2,0,1,1,1,0,0,0,0
No Urgent Place,Partner,Sunny,80,10AM,Coffee House,1d,Female,1,Unmarried partner,0,2,Sales & Related,2,0,1,1,1,0,0,1,0
No Urgent Place,Partner,Sunny,80,10AM,Restaurant(20-50),2h,Female,1,Unmarried partner,0,2,Sales & Related,2,0,1,1,1,0,0,1,0
No Urgent Place,Partner,Sunny,80,10AM,Coffee House,1d,Female,1,Unmarried partner,0,2,Sales & Related,2,0,1,1,1,0,0,1,1
No Urgent Place,Partner,Sunny,80,2PM,Coffee House,2h,Female,1,Unmarried partner,0,2,Sales & Related,2,0,1,1,1,0,0,1,0
No Urgent Place,Partner,Sunny,80,6PM,Restaurant(<20),1d,Female,1,Unmarried partner,0,2,Sales & Related,2,0,1,1,1,0,0,1,0
No Urgent Place,Partner,Sunny,80,6PM,Bar,2h,Female,1,Unmarried partner,0,2,Sales & Related,2,0,1,1,1,0,0,1,1
Home,Alone,Sunny,80,6PM,Coffee House,1d,Female,1,Unmarried partner,0,2,Sales & Related,2,0,1,1,1,0,1,0,0
Home,Alone,Sunny,80,6PM,Coffee House,1d,Female,1,Unmarried partner,0,2,Sales & Related,2,0,1,1,1,0,0,0,0
Home,Alone,Sunny,80,6PM,Restaurant(<20),2h,Female,1,Unmarried partner,0,2,Sales & Related,2,0,1,1,1,0,1,1,0
Home,Alone,Sunny,80,6PM,Coffee House,2h,Female,1,Unmarried partner,0,2,Sales & Related,2,0,1,1,1,0,0,0,2
Home,Alone,Sunny,80,10PM,Restaurant(<20),2h,Female,1,Unmarried partner,0,2,Sales & Related,2,0,1,1,1,0,1,1,0
Home,Alone,Sunny,80,10PM,Carry out & Take away,1d,Female,1,Unmarried partner,0,2,Sales & Related,2,0,1,1,1,0,1,1,0
Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,1,Unmarried partner,0,2,Sales & Related,2,0,1,1,1,0,1,1,0
Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,1,Unmarried partner,0,2,Sales & Related,2,0,1,1,1,0,1,1,1
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,1,Unmarried partner,0,2,Sales & Related,2,0,1,1,1,0,0,0,2
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,1,Unmarried partner,0,2,Sales & Related,2,0,1,1,1,0,1,1,0
Work,Alone,Sunny,55,7AM,Coffee House,1d,Female,1,Unmarried partner,0,2,Sales & Related,2,0,1,1,1,0,0,0,1
No Urgent Place,Alone,Sunny,80,10AM,Bar,1d,Female,3,Unmarried partner,0,0,Computer & Mathematical,1,2,2,3,2,1,0,1,0
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Female,3,Unmarried partner,0,0,Computer & Mathematical,1,2,2,3,2,1,0,1,1
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2h,Female,3,Unmarried partner,0,0,Computer & Mathematical,1,2,2,3,2,1,0,1,1
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),1d,Female,3,Unmarried partner,0,0,Computer & Mathematical,1,2,2,3,2,1,0,1,1
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,1d,Female,3,Unmarried partner,0,0,Computer & Mathematical,1,2,2,3,2,1,0,1,0
No Urgent Place,Partner,Sunny,80,10AM,Coffee House,1d,Female,3,Unmarried partner,0,0,Computer & Mathematical,1,2,2,3,2,1,0,1,0
No Urgent Place,Partner,Sunny,80,10AM,Restaurant(20-50),2h,Female,3,Unmarried partner,0,0,Computer & Mathematical,1,2,2,3,2,1,0,0,0
No Urgent Place,Partner,Sunny,80,10AM,Coffee House,1d,Female,3,Unmarried partner,0,0,Computer & Mathematical,1,2,2,3,2,1,0,1,1
No Urgent Place,Partner,Sunny,80,2PM,Coffee House,2h,Female,3,Unmarried partner,0,0,Computer & Mathematical,1,2,2,3,2,1,0,1,0
No Urgent Place,Partner,Sunny,80,6PM,Restaurant(<20),1d,Female,3,Unmarried partner,0,0,Computer & Mathematical,1,2,2,3,2,1,0,1,0
No Urgent Place,Partner,Sunny,80,6PM,Bar,2h,Female,3,Unmarried partner,0,0,Computer & Mathematical,1,2,2,3,2,1,0,1,1
Home,Alone,Sunny,80,6PM,Coffee House,1d,Female,3,Unmarried partner,0,0,Computer & Mathematical,1,2,2,3,2,1,1,1,0
Home,Alone,Sunny,80,6PM,Coffee House,1d,Female,3,Unmarried partner,0,0,Computer & Mathematical,1,2,2,3,2,1,0,1,0
Home,Alone,Sunny,80,6PM,Restaurant(<20),2h,Female,3,Unmarried partner,0,0,Computer & Mathematical,1,2,2,3,2,1,1,1,0
Home,Alone,Sunny,80,6PM,Coffee House,2h,Female,3,Unmarried partner,0,0,Computer & Mathematical,1,2,2,3,2,1,0,0,2
Home,Alone,Sunny,80,10PM,Restaurant(<20),2h,Female,3,Unmarried partner,0,0,Computer & Mathematical,1,2,2,3,2,1,1,1,0
Home,Alone,Sunny,80,10PM,Carry out & Take away,1d,Female,3,Unmarried partner,0,0,Computer & Mathematical,1,2,2,3,2,1,1,1,0
Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,3,Unmarried partner,0,0,Computer & Mathematical,1,2,2,3,2,1,1,0,0
Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,3,Unmarried partner,0,0,Computer & Mathematical,1,2,2,3,2,1,1,0,1
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,3,Unmarried partner,0,0,Computer & Mathematical,1,2,2,3,2,1,0,1,2
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,3,Unmarried partner,0,0,Computer & Mathematical,1,2,2,3,2,1,1,1,0
Work,Alone,Sunny,55,7AM,Coffee House,1d,Female,3,Unmarried partner,0,0,Computer & Mathematical,1,2,2,3,2,1,0,0,1
No Urgent Place,Alone,Sunny,80,10AM,Bar,1d,Female,5,Married partner,1,2,Arts Design Entertainment Sports & Media,5,1,1,2,2,1,0,0,0
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Female,5,Married partner,1,2,Arts Design Entertainment Sports & Media,5,1,1,2,2,1,0,1,1
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2h,Female,5,Married partner,1,2,Arts Design Entertainment Sports & Media,5,1,1,2,2,1,0,1,1
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),1d,Female,5,Married partner,1,2,Arts Design Entertainment Sports & Media,5,1,1,2,2,1,0,1,1
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,1d,Female,5,Married partner,1,2,Arts Design Entertainment Sports & Media,5,1,1,2,2,1,0,1,0
No Urgent Place,Kid(s),Sunny,80,10AM,Restaurant(<20),1d,Female,5,Married partner,1,2,Arts Design Entertainment Sports & Media,5,1,1,2,2,1,0,0,1
No Urgent Place,Kid(s),Sunny,80,10AM,Carry out & Take away,1d,Female,5,Married partner,1,2,Arts Design Entertainment Sports & Media,5,1,1,2,2,1,0,0,1
No Urgent Place,Kid(s),Sunny,80,10AM,Bar,2h,Female,5,Married partner,1,2,Arts Design Entertainment Sports & Media,5,1,1,2,2,1,0,0,1
No Urgent Place,Kid(s),Sunny,80,2PM,Restaurant(<20),2h,Female,5,Married partner,1,2,Arts Design Entertainment Sports & Media,5,1,1,2,2,1,0,0,0
No Urgent Place,Kid(s),Sunny,55,2PM,Coffee House,2h,Female,5,Married partner,1,2,Arts Design Entertainment Sports & Media,5,1,1,2,2,1,0,0,1
No Urgent Place,Kid(s),Sunny,55,6PM,Coffee House,1d,Female,5,Married partner,1,2,Arts Design Entertainment Sports & Media,5,1,1,2,2,1,0,1,1
Home,Alone,Sunny,80,6PM,Coffee House,1d,Female,5,Married partner,1,2,Arts Design Entertainment Sports & Media,5,1,1,2,2,1,1,0,0
Home,Alone,Sunny,80,6PM,Coffee House,1d,Female,5,Married partner,1,2,Arts Design Entertainment Sports & Media,5,1,1,2,2,1,0,0,0
Home,Alone,Sunny,80,6PM,Restaurant(<20),2h,Female,5,Married partner,1,2,Arts Design Entertainment Sports & Media,5,1,1,2,2,1,1,0,0
Home,Alone,Sunny,80,6PM,Coffee House,2h,Female,5,Married partner,1,2,Arts Design Entertainment Sports & Media,5,1,1,2,2,1,0,0,2
Home,Alone,Sunny,80,10PM,Restaurant(<20),2h,Female,5,Married partner,1,2,Arts Design Entertainment Sports & Media,5,1,1,2,2,1,1,0,0
Home,Alone,Sunny,80,10PM,Carry out & Take away,1d,Female,5,Married partner,1,2,Arts Design Entertainment Sports & Media,5,1,1,2,2,1,1,1,0
Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,5,Married partner,1,2,Arts Design Entertainment Sports & Media,5,1,1,2,2,1,1,0,0
Work,Alone,Sunny,80,7AM,Coffee House,2h,Female,5,Married partner,1,2,Arts Design Entertainment Sports & Media,5,1,1,2,2,1,1,1,1
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,5,Married partner,1,2,Arts Design Entertainment Sports & Media,5,1,1,2,2,1,0,1,2
Work,Alone,Sunny,80,7AM,Carry out & Take away,1d,Female,5,Married partner,1,2,Arts Design Entertainment Sports & Media,5,1,1,2,2,1,1,1,0
Work,Alone,Sunny,55,7AM,Coffee House,1d,Female,5,Married partner,1,2,Arts Design Entertainment Sports & Media,5,1,1,2,2,1,0,0,1
No Urgent Place,Alone,Sunny,80,10AM,Bar,1d,Male,5,Divorced,1,3,Arts Design Entertainment Sports & Media,1,3,3,2,2,1,0,1,0
No Urgent Place,Friend(s),Sunny,80,10AM,Coffee House,2h,Male,5,Divorced,1,3,Arts Design Entertainment Sports & Media,1,3,3,2,2,1,0,1,1
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(<20),2h,Male,5,Divorced,1,3,Arts Design Entertainment Sports & Media,1,3,3,2,2,1,0,1,1
No Urgent Place,Friend(s),Sunny,80,6PM,Restaurant(<20),1d,Male,5,Divorced,1,3,Arts Design Entertainment Sports & Media,1,3,3,2,2,1,0,1,1
No Urgent Place,Friend(s),Sunny,55,2PM,Coffee House,1d,Male,5,Divorced,1,3,Arts Design Entertainment Sports & Media,1,3,3,2,2,1,0,1,0
No Urgent Place,Alone,Sunny,80,2PM,Restaurant(<20),2h,Male,5,Divorced,1,3,Arts Design Entertainment Sports & Media,1,3,3,2,2,1,0,1,1
Home,Alone,Sunny,55,6PM,Restaurant(20-50),2h,Male,5,Divorced,1,3,Arts Design Entertainment Sports & Media,1,3,3,2,2,1,0,0,1
Home,Alone,Sunny,80,6PM,Coffee House,1d,Male,5,Divorced,1,3,Arts Design Entertainment Sports & Media,1,3,3,2,2,1,1,1,0
Home,Alone,Sunny,80,6PM,Coffee House,1d,Male,5,Divorced,1,3,Arts Design Entertainment Sports & Media,1,3,3,2,2,1,0,1,0
Home,Alone,Sunny,55,10PM,Carry out & Take away,1d,Male,5,Divorced,1,3,Arts Design Entertainment Sports & Media,1,3,3,2,2,1,0,1,2
Home,Alone,Sunny,80,6PM,Restaurant(<20),2h,Male,5,Divorced,1,3,Arts Design Entertainment Sports & Media,1,3,3,2,2,1,1,1,0
Home,Alone,Sunny,80,6PM,Coffee House,2h,Male,5,Divorced,1,3,Arts Design Entertainment Sports & Media,1,3,3,2,2,1,0,1,2
Home,Alone,Sunny,80,10PM,Restaurant(<20),2h,Male,5,Divorced,1,3,Arts Design Entertainment Sports & Media,1,3,3,2,2,1,1,0,0
Home,Alone,Sunny,80,10PM,Carry out & Take away,1d,Male,5,Divorced,1,3,Arts Design Entertainment Sports & Media,1,3,3,2,2,1,1,1,0
